Latitude (decimal degrees):	54.251
Longitude (decimal degrees):	-1.437
Elevation (m):	28
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2200.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230309:1011,204094.0,120.52,25.67,2.33,3.17,0.0
20230309:1111,197010.0,116.82,29.67,2.39,4.34,0.0
20230309:1211,275374.0,155.91,31.24,2.11,4.28,0.0
20230309:1311,296846.0,166.32,30.18,1.95,4.83,0.0
20230309:1411,261690.0,148.76,26.62,1.79,4.69,0.0
20230309:1511,100188.0,66.75,21.02,1.59,4.76,0.0
20230309:1611,54142.0,41.72,13.92,1.49,4.9,0.0
20230309:1711,63096.0,49.2,5.83,1.27,4.69,0.0
20230309:1811,0.0,0.0,0.0,1.17,4.83,0.0
20230309:1911,0.0,0.0,0.0,1.2,5.17,0.0
20230309:2011,0.0,0.0,0.0,1.09,5.38,0.0
20230309:2111,0.0,0.0,0.0,1.18,5.66,0.0
20230309:2211,0.0,0.0,0.0,1.19,5.86,0.0
20230309:2311,0.0,0.0,0.0,1.16,6.07,0.0
20230310:0011,0.0,0.0,0.0,1.13,6.14,0.0
20230310:0111,0.0,0.0,0.0,1.05,6.28,0.0
20230310:0211,0.0,0.0,0.0,0.96,6.41,0.0
20230310:0311,0.0,0.0,0.0,0.88,6.34,0.0
20230310:0411,0.0,0.0,0.0,0.84,6.21,0.0
20230310:0511,0.0,0.0,0.0,0.77,5.79,0.0
20230310:0611,0.0,0.0,0.0,0.61,5.72,0.0
20230310:0711,858.0,6.49,4.52,0.62,5.79,0.0
20230310:0811,66044.0,48.21,12.75,0.77,5.45,0.0
20230310:0911,262086.0,148.2,20.1,1.13,5.1,0.0
20230310:1011,424204.0,228.18,26.06,1.67,4.62,0.0
20230310:1111,950642.0,488.23,30.06,2.05,5.38,0.0
20230310:1211,1428878.0,736.93,31.64,2.32,5.52,0.0
20230310:1311,1572736.0,817.44,30.56,2.58,5.03,0.0
20230310:1411,1495802.0,777.78,26.98,2.84,4.62,0.0
20230310:1511,1194512.0,619.85,21.35,2.87,4.07,0.0
20230310:1611,321046.0,179.99,14.22,2.59,3.1,0.0
20230310:1711,189904.0,127.87,6.12,1.53,1.93,0.0
20230310:1811,0.0,0.0,0.0,0.36,1.24,0.0
20230310:1911,0.0,0.0,0.0,-1.27,1.59,0.0
20230310:2011,0.0,0.0,0.0,-3.48,2.0,0.0
20230310:2111,0.0,0.0,0.0,-4.1,2.07,0.0
20230310:2211,0.0,0.0,0.0,-4.99,2.21,0.0
20230310:2311,0.0,0.0,0.0,-3.92,1.93,0.0
20230311:0011,0.0,0.0,0.0,-3.44,1.72,0.0
20230311:0111,0.0,0.0,0.0,-4.11,1.79,0.0
20230311:0211,0.0,0.0,0.0,-4.94,1.86,0.0
20230311:0311,0.0,0.0,0.0,-5.27,1.79,0.0
20230311:0411,0.0,0.0,0.0,-4.74,1.66,0.0
20230311:0511,0.0,0.0,0.0,-3.77,1.52,0.0
20230311:0611,0.0,0.0,0.0,-4.12,1.52,0.0
20230311:0711,26554.0,26.31,4.88,-2.0,1.45,0.0
20230311:0811,386254.0,213.25,13.12,-0.02,1.17,0.0
20230311:0911,884268.0,465.54,20.48,2.1,1.31,0.0
20230311:1011,831512.0,431.56,26.45,0.11,1.79,0.0
20230311:1111,624888.0,334.21,30.46,5.02,2.34,0.0
20230311:1211,956912.0,506.35,32.03,5.22,2.55,0.0
20230311:1311,981970.0,520.11,30.93,5.63,2.62,0.0
20230311:1411,453750.0,248.18,27.33,5.89,2.83,0.0
20230311:1511,488004.0,264.77,21.67,5.74,2.83,0.0
20230311:1611,128964.0,83.12,14.52,5.32,2.83,0.0
20230311:1711,18326.0,20.4,6.41,4.63,2.55,0.0
20230311:1811,0.0,0.0,0.0,3.42,2.55,0.0
20230311:1911,0.0,0.0,0.0,3.09,3.38,0.0
20230311:2011,0.0,0.0,0.0,2.21,4.21,0.0
20230311:2111,0.0,0.0,0.0,2.04,4.76,0.0
20230311:2211,0.0,0.0,0.0,1.33,4.97,0.0
20230311:2311,0.0,0.0,0.0,1.06,5.24,0.0
20230312:0011,0.0,0.0,0.0,1.01,5.31,0.0
20230312:0111,0.0,0.0,0.0,0.79,5.1,0.0
20230312:0211,0.0,0.0,0.0,0.92,4.21,0.0
20230312:0311,0.0,0.0,0.0,1.44,3.31,0.0
20230312:0411,0.0,0.0,0.0,3.4,3.31,0.0
20230312:0511,0.0,0.0,0.0,6.4,5.45,0.0
20230312:0611,0.0,0.0,0.0,7.04,6.07,0.0
20230312:0711,11506.0,15.76,5.24,7.44,5.86,0.0
20230312:0811,360690.0,204.66,13.49,7.71,6.07,0.0
20230312:0911,1007270.0,531.68,20.86,8.44,5.79,0.0
20230312:1011,590392.0,317.85,26.84,9.8,8.62,0.0
20230312:1111,82676.0,59.33,30.86,10.38,8.76,0.0
20230312:1211,712976.0,382.21,32.42,10.4,7.38,0.0
20230312:1311,1264142.0,672.32,31.31,10.62,6.48,0.0
20230312:1411,489654.0,270.16,27.68,11.1,6.0,0.0
20230312:1511,141988.0,91.78,22.0,10.98,6.14,0.0
20230312:1611,172722.0,108.09,14.83,10.67,5.31,0.0
20230312:1711,3410.0,9.27,6.7,10.45,5.79,0.0
20230312:1811,0.0,0.0,0.0,9.6,5.59,0.0
20230312:1911,0.0,0.0,0.0,9.49,5.03,0.0
20230312:2011,0.0,0.0,0.0,9.28,4.83,0.0
20230312:2111,0.0,0.0,0.0,9.05,4.48,0.0
20230312:2211,0.0,0.0,0.0,8.8,4.83,0.0
20230312:2311,0.0,0.0,0.0,8.92,5.31,0.0
20230313:0011,0.0,0.0,0.0,9.26,5.66,0.0
20230313:0111,0.0,0.0,0.0,10.1,6.34,0.0
20230313:0211,0.0,0.0,0.0,10.85,7.24,0.0
20230313:0311,0.0,0.0,0.0,11.18,7.79,0.0
20230313:0411,0.0,0.0,0.0,11.3,8.14,0.0
20230313:0511,0.0,0.0,0.0,11.51,8.97,0.0
20230313:0611,0.0,0.0,0.0,11.35,8.69,0.0
20230313:0711,1540.0,7.42,5.61,10.52,8.69,0.0
20230313:0811,178090.0,110.74,13.86,10.22,9.1,0.0
20230313:0911,424270.0,234.84,21.25,10.16,9.31,0.0
20230313:1011,287738.0,166.69,27.24,10.23,8.9,0.0
20230313:1111,590722.0,319.63,31.26,10.48,8.48,0.0
20230313:1211,460460.0,255.25,32.82,10.87,7.31,0.0
20230313:1311,84106.0,60.26,31.69,10.92,8.41,0.0
20230313:1411,200640.0,122.38,28.03,10.65,8.21,0.0
20230313:1511,149446.0,95.49,22.33,10.49,7.45,0.0
20230313:1611,13816.0,17.62,15.13,10.24,7.59,0.0
20230313:1711,704.0,6.49,6.98,9.81,6.76,0.0
20230313:1811,0.0,0.0,0.0,9.47,5.31,0.0
20230313:1911,0.0,0.0,0.0,8.57,4.41,0.0
20230313:2011,0.0,0.0,0.0,6.61,4.97,0.0
20230313:2111,0.0,0.0,0.0,4.65,5.38,0.0
20230313:2211,0.0,0.0,0.0,3.82,5.45,0.0
20230313:2311,0.0,0.0,0.0,3.61,5.93,0.0
20230314:0011,0.0,0.0,0.0,3.4,6.14,0.0
20230314:0111,0.0,0.0,0.0,3.38,5.93,0.0
20230314:0211,0.0,0.0,0.0,3.33,5.31,0.0
20230314:0311,0.0,0.0,0.0,3.23,5.17,0.0
20230314:0411,0.0,0.0,0.0,2.78,5.31,0.0
20230314:0511,0.0,0.0,0.0,2.27,5.1,0.0
20230314:0611,0.0,0.0,0.0,1.65,4.41,0.0
20230314:0711,155496.0,111.26,5.97,1.19,3.17,0.0
20230314:0811,434390.0,237.59,14.23,1.63,2.9,0.0
20230314:0911,1056396.0,548.11,21.63,2.88,4.0,0.0
20230314:1011,1365936.0,711.82,27.63,4.29,4.83,0.0
20230314:1111,1755798.0,925.72,31.66,5.42,5.93,0.0
20230314:1211,1302840.0,679.91,33.21,6.16,6.41,0.0
20230314:1311,556886.0,297.86,32.07,5.94,6.69,0.0
20230314:1411,558514.0,297.62,28.39,5.47,6.55,0.0
20230314:1511,138864.0,88.08,22.65,5.25,5.93,0.0
20230314:1611,616726.0,331.43,15.43,4.89,5.03,0.0
20230314:1711,52008.0,41.58,7.27,4.12,4.21,0.0
20230314:1811,0.0,0.0,0.0,3.09,3.38,0.0
20230314:1911,0.0,0.0,0.0,2.12,2.76,0.0
20230314:2011,0.0,0.0,0.0,1.45,2.28,0.0
20230314:2111,0.0,0.0,0.0,0.45,1.86,0.0
20230314:2211,0.0,0.0,0.0,-0.62,2.0,0.0
20230314:2311,0.0,0.0,0.0,-1.85,2.14,0.0
20230315:0011,0.0,0.0,0.0,-2.67,2.0,0.0
20230315:0111,0.0,0.0,0.0,-3.63,1.79,0.0
20230315:0211,0.0,0.0,0.0,-4.53,1.66,0.0
20230315:0311,0.0,0.0,0.0,-5.2,1.59,0.0
20230315:0411,0.0,0.0,0.0,-5.49,1.52,0.0
20230315:0511,0.0,0.0,0.0,-5.6,1.45,0.0
20230315:0611,0.0,0.0,0.0,-5.57,1.45,0.0
20230315:0711,121000.0,84.87,6.33,-4.63,1.59,0.0
20230315:0811,351362.0,193.07,14.61,-1.82,1.52,0.0
20230315:0911,1026146.0,534.67,22.01,1.05,2.07,0.0
20230315:1011,1065856.0,556.17,28.03,3.24,3.1,0.0
20230315:1111,1312278.0,691.16,32.06,4.82,3.72,0.0
20230315:1211,1235476.0,650.94,33.61,5.95,4.28,0.0
20230315:1311,743622.0,394.02,32.44,6.54,4.69,0.0
20230315:1411,524436.0,283.47,28.74,6.56,4.28,0.0
20230315:1511,241670.0,141.43,22.97,6.34,4.0,0.0
20230315:1611,79266.0,56.55,15.73,5.97,3.79,0.0
20230315:1711,40348.0,34.58,7.55,5.21,3.66,0.0
20230315:1811,0.0,0.0,0.0,4.14,4.0,0.0
20230315:1911,0.0,0.0,0.0,4.18,4.62,0.0
20230315:2011,0.0,0.0,0.0,4.25,5.1,0.0
20230315:2111,0.0,0.0,0.0,4.56,5.24,0.0
20230315:2211,0.0,0.0,0.0,4.94,5.24,0.0
20230315:2311,0.0,0.0,0.0,5.39,5.31,0.0
20230316:0011,0.0,0.0,0.0,5.8,5.1,0.0
20230316:0111,0.0,0.0,0.0,6.12,4.9,0.0
20230316:0211,0.0,0.0,0.0,6.51,5.03,0.0
20230316:0311,0.0,0.0,0.0,6.94,5.38,0.0
20230316:0411,0.0,0.0,0.0,7.47,5.52,0.0
20230316:0511,0.0,0.0,0.0,8.06,5.52,0.0
20230316:0611,0.0,0.0,0.0,8.43,5.31,0.0
20230316:0711,22022.0,23.18,6.7,8.88,5.31,0.0
20230316:0811,305294.0,176.73,14.98,9.12,5.1,0.0
20230316:0911,79596.0,57.48,22.4,9.51,5.38,0.0
20230316:1011,116732.0,77.88,28.42,9.81,5.66,0.0
20230316:1111,66198.0,50.06,32.46,10.21,6.07,0.0
20230316:1211,147202.0,94.56,34.01,10.95,5.72,0.0
20230316:1311,330814.0,190.35,32.82,11.67,6.55,0.0
20230316:1411,185306.0,114.96,29.09,11.61,6.34,0.0
20230316:1511,352726.0,200.55,23.3,11.13,6.07,0.0
20230316:1611,126962.0,83.65,16.03,10.64,5.79,0.0
20230316:1711,20438.0,22.25,7.84,10.45,5.66,0.0
20230316:1811,0.0,0.0,0.0,10.15,5.31,0.0
20230316:1911,0.0,0.0,0.0,10.42,5.45,0.0
20230316:2011,0.0,0.0,0.0,10.16,5.1,0.0
20230316:2111,0.0,0.0,0.0,9.87,4.83,0.0
20230316:2211,0.0,0.0,0.0,9.51,4.48,0.0
20230316:2311,0.0,0.0,0.0,9.39,4.28,0.0
20230317:0011,0.0,0.0,0.0,9.34,3.93,0.0
20230317:0111,0.0,0.0,0.0,9.48,3.79,0.0
20230317:0211,0.0,0.0,0.0,9.54,3.66,0.0
20230317:0311,0.0,0.0,0.0,9.43,3.52,0.0
20230317:0411,0.0,0.0,0.0,9.32,3.45,0.0
20230317:0511,0.0,0.0,0.0,9.03,3.17,0.0
20230317:0611,0.0,0.0,0.0,8.97,3.1,0.0
20230317:0711,60324.0,48.37,7.07,8.98,3.24,0.0
20230317:0811,481932.0,270.39,15.36,9.42,2.9,0.0
20230317:0911,905828.0,485.95,22.78,10.55,4.48,0.0
20230317:1011,1465640.0,795.27,28.82,11.57,4.55,0.0
20230317:1111,219582.0,133.5,32.87,12.3,4.62,0.0
20230317:1211,347534.0,200.49,34.4,12.69,4.34,0.0
20230317:1311,1075470.0,584.93,33.2,13.11,4.21,0.0
20230317:1411,1412180.0,776.28,29.44,13.28,3.79,0.0
20230317:1511,735966.0,403.55,23.62,13.47,3.52,0.0
20230317:1611,133408.0,88.24,16.33,13.37,3.17,0.0
20230317:1711,225214.0,152.88,8.12,11.81,2.21,0.0
20230317:1811,0.0,0.0,0.0,10.72,2.28,0.0
20230317:1911,0.0,0.0,0.0,9.42,2.41,0.0
20230317:2011,0.0,0.0,0.0,8.66,2.41,0.0
20230317:2111,0.0,0.0,0.0,8.11,2.34,0.0
20230317:2211,0.0,0.0,0.0,7.41,2.55,0.0
20230317:2311,0.0,0.0,0.0,6.99,2.41,0.0
20230318:0011,0.0,0.0,0.0,6.89,2.28,0.0
20230318:0111,0.0,0.0,0.0,6.74,2.21,0.0
20230318:0211,0.0,0.0,0.0,6.71,2.21,0.0
20230318:0311,0.0,0.0,0.0,6.94,2.14,0.0
20230318:0411,0.0,0.0,0.0,6.69,2.14,0.0
20230318:0511,0.0,0.0,0.0,6.68,2.07,0.0
20230318:0611,0.0,0.0,0.0,6.81,2.0,0.0
20230318:0711,10318.0,14.83,7.43,6.54,1.66,0.0
20230318:0811,61842.0,47.28,15.73,8.19,1.86,0.0
20230318:0911,111430.0,75.1,23.17,9.55,2.41,0.0
20230318:1011,315480.0,182.98,29.22,10.87,2.21,0.0
20230318:1111,293876.0,172.47,33.27,11.79,2.76,0.0
20230318:1211,379368.0,217.29,34.8,12.41,3.17,0.0
20230318:1311,138732.0,90.86,33.58,12.67,3.03,0.0
20230318:1411,46288.0,38.94,29.79,13.18,3.03,0.0
20230318:1511,32802.0,30.59,23.94,13.22,2.97,0.0
20230318:1611,347820.0,202.01,16.63,12.92,2.9,0.0
20230318:1711,38940.0,34.3,8.41,12.04,2.34,0.0
20230318:1811,0.0,0.0,0.0,10.98,2.55,0.0
20230318:1911,0.0,0.0,0.0,10.04,2.9,0.0
20230318:2011,0.0,0.0,0.0,9.32,3.24,0.0
20230318:2111,0.0,0.0,0.0,8.84,3.24,0.0
20230318:2211,0.0,0.0,0.0,8.36,3.52,0.0
20230318:2311,0.0,0.0,0.0,7.95,4.0,0.0
20230319:0011,0.0,0.0,0.0,7.49,4.21,0.0
20230319:0111,0.0,0.0,0.0,6.9,4.14,0.0
20230319:0211,0.0,0.0,0.0,6.39,4.0,0.0
20230319:0311,0.0,0.0,0.0,5.88,3.79,0.0
20230319:0411,0.0,0.0,0.0,5.55,3.52,0.0
20230319:0511,0.0,0.0,0.0,5.58,3.03,0.0
20230319:0611,0.0,0.0,0.0,5.51,2.97,0.0
20230319:0711,197890.0,135.53,7.8,5.64,2.62,0.0
20230319:0811,689810.0,376.25,16.11,6.82,3.31,0.0
20230319:0911,1161402.0,619.22,23.56,7.71,3.45,0.0
20230319:1011,1458490.0,791.32,29.61,8.52,2.9,0.0
20230319:1111,1271314.0,688.44,33.67,9.53,3.03,0.0
20230319:1211,977482.0,528.44,35.2,10.23,3.03,0.0
20230319:1311,1290168.0,701.8,33.95,10.41,3.1,0.0
20230319:1411,532114.0,292.93,30.14,10.56,3.79,0.0
20230319:1511,668690.0,362.29,24.26,10.22,3.79,0.0
20230319:1611,99594.0,68.61,16.93,9.75,4.14,0.0
20230319:1711,82698.0,60.72,8.69,8.96,4.28,0.0
20230319:1811,0.0,0.0,0.0,8.01,3.52,0.0
20230319:1911,0.0,0.0,0.0,7.57,3.24,0.0
20230319:2011,0.0,0.0,0.0,7.14,2.28,0.0
20230319:2111,0.0,0.0,0.0,6.62,1.79,0.0
20230319:2211,0.0,0.0,0.0,5.87,2.21,0.0
20230319:2311,0.0,0.0,0.0,6.06,2.48,0.0
20230320:0011,0.0,0.0,0.0,6.18,2.83,0.0
20230320:0111,0.0,0.0,0.0,6.28,3.17,0.0
20230320:0211,0.0,0.0,0.0,6.35,3.17,0.0
20230320:0311,0.0,0.0,0.0,6.39,3.1,0.0
20230320:0411,0.0,0.0,0.0,6.52,2.97,0.0
20230320:0511,0.0,0.0,0.0,6.8,2.83,0.0
20230320:0611,0.0,0.0,0.0,7.26,2.76,0.0
20230320:0711,10252.0,14.83,8.17,7.41,1.72,0.0
20230320:0811,44396.0,37.08,16.48,8.05,1.45,0.0
20230320:0911,181324.0,112.18,23.94,8.74,1.17,0.0
20230320:1011,316888.0,182.73,30.01,9.45,2.07,0.0
20230320:1111,290752.0,169.65,34.07,10.29,3.03,0.0
20230320:1211,468908.0,261.34,35.59,10.46,3.38,0.0
20230320:1311,269038.0,158.54,34.33,10.84,4.07,0.0
20230320:1411,199276.0,122.38,30.49,11.18,3.66,0.0
20230320:1511,170830.0,107.54,24.58,11.33,2.76,0.0
20230320:1611,231000.0,139.71,17.23,11.81,2.48,0.0
20230320:1711,146564.0,101.08,8.97,11.98,2.62,0.0
20230320:1811,0.0,0.0,0.0,11.16,2.48,0.0
20230320:1911,0.0,0.0,0.0,10.75,2.41,0.0
20230320:2011,0.0,0.0,0.0,10.43,2.62,0.0
20230320:2111,0.0,0.0,0.0,10.64,3.03,0.0
20230320:2211,0.0,0.0,0.0,10.87,3.66,0.0
20230320:2311,0.0,0.0,0.0,10.82,4.0,0.0
20230321:0011,0.0,0.0,0.0,10.57,4.14,0.0
20230321:0111,0.0,0.0,0.0,10.38,4.55,0.0
20230321:0211,0.0,0.0,0.0,9.99,4.69,0.0
20230321:0311,0.0,0.0,0.0,9.59,4.9,0.0
20230321:0411,0.0,0.0,0.0,9.25,4.9,0.0
20230321:0511,0.0,0.0,0.0,9.09,4.62,0.0
20230321:0611,0.0,0.0,0.0,8.98,4.62,0.0
20230321:0711,0.0,0.0,0.0,9.52,4.48,0.0
20230321:0811,0.0,0.0,0.0,10.0,4.76,0.0
20230321:0911,417780.0,233.28,24.33,10.29,4.97,0.0
20230321:1011,615736.0,335.71,30.41,11.45,5.31,0.0
20230321:1111,588126.0,323.26,34.48,12.49,5.79,0.0
20230321:1211,229724.0,139.07,35.99,13.05,6.07,0.0
20230321:1311,628738.0,343.4,34.71,12.53,6.9,0.0
20230321:1411,241428.0,144.63,30.83,12.34,7.31,0.0
20230321:1511,637164.0,346.53,24.9,12.15,6.34,0.0
20230321:1611,417428.0,236.45,17.52,12.19,5.93,0.0
20230321:1711,130878.0,90.61,9.25,11.64,5.31,0.0
20230321:1811,0.0,0.0,0.0,10.95,5.1,0.0
20230321:1911,0.0,0.0,0.0,10.38,4.69,0.0
20230321:2011,0.0,0.0,0.0,9.99,4.97,0.0
20230321:2111,0.0,0.0,0.0,9.7,5.38,0.0
20230321:2211,0.0,0.0,0.0,9.21,5.86,0.0
20230321:2311,0.0,0.0,0.0,9.04,6.62,0.0
20230322:0011,0.0,0.0,0.0,9.0,7.24,0.0
20230322:0111,0.0,0.0,0.0,9.1,7.66,0.0
20230322:0211,0.0,0.0,0.0,9.23,8.14,0.0
20230322:0311,0.0,0.0,0.0,9.54,8.28,0.0
20230322:0411,0.0,0.0,0.0,9.92,7.86,0.0
20230322:0511,0.0,0.0,0.0,10.16,7.86,0.0
20230322:0611,0.0,0.0,0.0,9.11,8.07,0.0
20230322:0711,0.0,0.0,0.0,8.48,7.1,0.0
20230322:0811,698698.0,378.89,17.23,8.39,6.48,0.0
20230322:0911,1172160.0,617.72,24.72,9.29,7.1,0.0
20230322:1011,1449470.0,767.11,30.81,10.16,7.59,0.0
20230322:1111,1725218.0,925.28,34.88,11.03,7.52,0.0
20230322:1211,1725086.0,928.76,36.38,11.65,7.52,0.0
20230322:1311,1659548.0,892.77,35.08,12.26,7.72,0.0
20230322:1411,1389608.0,743.9,31.18,12.51,7.38,0.0
20230322:1511,1163404.0,619.65,25.22,12.21,7.86,0.0
20230322:1611,769758.0,420.63,17.82,11.09,5.93,0.0
20230322:1711,253572.0,166.87,9.53,11.21,5.93,0.0
20230322:1811,0.0,0.0,0.0,10.62,5.52,0.0
20230322:1911,0.0,0.0,0.0,10.01,5.31,0.0
20230322:2011,0.0,0.0,0.0,9.5,5.93,0.0
20230322:2111,0.0,0.0,0.0,8.92,6.21,0.0
20230322:2211,0.0,0.0,0.0,8.63,6.41,0.0
20230322:2311,0.0,0.0,0.0,8.51,6.28,0.0
20230323:0011,0.0,0.0,0.0,8.5,6.28,0.0
20230323:0111,0.0,0.0,0.0,8.01,6.69,0.0
20230323:0211,0.0,0.0,0.0,7.16,6.62,0.0
20230323:0311,0.0,0.0,0.0,6.65,6.34,0.0
20230323:0411,0.0,0.0,0.0,6.34,5.93,0.0
20230323:0511,0.0,0.0,0.0,6.14,5.79,0.0
20230323:0611,0.0,0.0,0.0,6.31,5.86,0.0
20230323:0711,103356.0,72.12,9.27,6.65,5.93,0.0
20230323:0811,65450.0,49.14,17.61,7.6,6.07,0.0
20230323:0911,100144.0,68.61,25.1,8.89,6.69,0.0
20230323:1011,349338.0,198.27,31.2,10.4,9.03,0.0
20230323:1111,90794.0,63.97,35.28,10.94,8.76,0.0
20230323:1211,90596.0,63.97,36.78,11.37,8.48,0.0
20230323:1311,1637306.0,877.49,35.46,11.7,7.86,0.0
20230323:1411,297132.0,173.28,31.53,12.2,7.72,0.0
20230323:1511,571670.0,312.73,25.54,12.21,7.31,0.0
20230323:1611,745844.0,408.82,18.11,12.03,6.55,0.0
20230323:1711,33154.0,30.59,9.81,11.42,5.72,0.0
20230323:1811,0.0,0.0,0.0,10.24,5.24,0.0
20230323:1911,0.0,0.0,0.0,9.87,4.48,0.0
20230323:2011,0.0,0.0,0.0,9.02,4.41,0.0
20230323:2111,0.0,0.0,0.0,8.53,4.34,0.0
20230323:2211,0.0,0.0,0.0,7.98,4.07,0.0
20230323:2311,0.0,0.0,0.0,7.32,4.34,0.0
20230324:0011,0.0,0.0,0.0,7.35,4.97,0.0
20230324:0111,0.0,0.0,0.0,7.45,5.66,0.0
20230324:0211,0.0,0.0,0.0,7.14,6.28,0.0
20230324:0311,0.0,0.0,0.0,7.0,6.34,0.0
20230324:0411,0.0,0.0,0.0,6.88,6.21,0.0
20230324:0511,0.0,0.0,0.0,6.65,5.93,0.0
20230324:0611,0.0,0.0,0.0,6.57,5.86,0.0
20230324:0711,56628.0,44.28,9.64,7.15,6.97,0.0
20230324:0811,719400.0,388.95,17.98,8.06,6.07,0.0
20230324:0911,893706.0,470.41,25.49,9.13,8.83,0.0
20230324:1011,753984.0,401.42,31.6,10.01,8.76,0.0
20230324:1111,367576.0,208.43,35.68,11.09,8.41,0.0
20230324:1211,1198230.0,637.45,37.18,11.65,8.28,0.0
20230324:1311,640288.0,347.81,35.83,12.06,8.69,0.0
20230324:1411,1101496.0,586.56,31.87,11.72,7.45,0.0
20230324:1511,886930.0,473.51,25.85,11.47,7.31,0.0
20230324:1611,343178.0,196.84,18.4,11.31,6.48,0.0
20230324:1711,15070.0,18.54,10.09,10.78,6.34,0.0
20230324:1811,0.0,0.0,0.0,9.96,6.07,0.0
20230324:1911,0.0,0.0,0.0,9.26,5.72,0.0
20230324:2011,0.0,0.0,0.0,8.68,5.72,0.0
20230324:2111,0.0,0.0,0.0,8.46,5.79,0.0
20230324:2211,0.0,0.0,0.0,8.06,5.66,0.0
20230324:2311,0.0,0.0,0.0,7.74,5.72,0.0
20230325:0011,0.0,0.0,0.0,7.59,5.93,0.0
20230325:0111,0.0,0.0,0.0,7.53,6.41,0.0
20230325:0211,0.0,0.0,0.0,7.32,6.76,0.0
20230325:0311,0.0,0.0,0.0,6.81,6.62,0.0
20230325:0411,0.0,0.0,0.0,6.8,6.48,0.0
20230325:0511,0.0,0.0,0.0,6.93,6.34,0.0
20230325:0611,0.0,0.0,0.0,7.02,6.07,0.0
20230325:0711,106282.0,73.37,10.01,7.21,6.14,0.0
20230325:0811,352308.0,198.41,18.36,7.52,6.76,0.0
20230325:0911,357126.0,200.48,25.88,8.01,6.07,0.0
20230325:1011,250866.0,147.41,32.0,8.59,5.79,0.0
20230325:1111,635910.0,343.32,36.09,9.12,5.45,0.0
20230325:1211,1419792.0,763.53,37.57,9.65,4.76,0.0
20230325:1311,1151106.0,617.84,36.2,9.62,4.0,0.0
20230325:1411,560648.0,307.62,32.21,9.73,2.97,0.0
20230325:1511,191444.0,117.74,26.17,9.6,2.0,0.0
20230325:1611,307890.0,178.77,18.7,9.18,1.03,0.0
20230325:1711,67276.0,50.74,10.37,8.69,0.48,0.0
20230325:1811,0.0,0.0,0.0,7.78,1.52,0.0
20230325:1911,0.0,0.0,0.0,6.99,2.07,0.0
20230325:2011,0.0,0.0,0.0,6.29,2.48,0.0
20230325:2111,0.0,0.0,0.0,5.93,2.41,0.0
20230325:2211,0.0,0.0,0.0,5.67,2.34,0.0
20230325:2311,0.0,0.0,0.0,5.37,2.41,0.0
20230326:0011,0.0,0.0,0.0,5.27,2.62,0.0
20230326:0111,0.0,0.0,0.0,5.26,2.76,0.0
20230326:0211,0.0,0.0,0.0,5.26,2.9,0.0
20230326:0311,0.0,0.0,0.0,5.17,3.17,0.0
20230326:0411,0.0,0.0,0.0,5.09,3.38,0.0
20230326:0511,0.0,0.0,0.0,4.93,3.52,0.0
20230326:0611,0.0,0.0,0.0,4.69,3.66,0.0
20230326:0711,263428.0,167.59,10.38,4.42,3.93,0.0
20230326:0811,752862.0,401.85,18.73,4.85,4.62,0.0
20230326:0911,598356.0,318.25,26.26,5.34,5.17,0.0
20230326:1011,834174.0,438.12,32.39,6.18,5.66,0.0
20230326:1111,672320.0,358.61,36.49,7.17,5.72,0.0
20230326:1211,407660.0,225.91,37.96,7.15,5.52,0.0
20230326:1311,514382.0,279.45,36.58,7.24,5.59,0.0
20230326:1411,501908.0,272.74,32.56,7.25,5.72,0.0
20230326:1511,420486.0,231.4,26.48,6.99,5.59,0.0
20230326:1611,392392.0,218.26,18.99,6.69,5.24,0.0
20230326:1711,88572.0,62.24,10.65,5.89,4.76,0.0
20230326:1811,0.0,1.85,1.93,4.89,4.14,0.0
20230326:1911,0.0,0.0,0.0,3.84,3.59,0.0
20230326:2011,0.0,0.0,0.0,3.26,3.38,0.0
20230326:2111,0.0,0.0,0.0,2.33,3.1,0.0
20230326:2211,0.0,0.0,0.0,1.57,2.9,0.0
20230326:2311,0.0,0.0,0.0,0.97,2.97,0.0
20230327:0011,0.0,0.0,0.0,0.46,2.97,0.0
20230327:0111,0.0,0.0,0.0,0.24,2.9,0.0
20230327:0211,0.0,0.0,0.0,0.12,2.76,0.0
20230327:0311,0.0,0.0,0.0,-0.02,2.69,0.0
20230327:0411,0.0,0.0,0.0,-0.29,2.62,0.0
20230327:0511,0.0,0.0,0.0,-0.78,2.55,0.0
20230327:0611,0.0,1.85,2.02,-1.24,2.48,0.0
20230327:0711,310706.0,192.23,10.74,-0.58,2.0,0.0
20230327:0811,826738.0,439.36,19.11,2.13,2.48,0.0
20230327:0911,1261326.0,664.79,26.65,3.58,2.76,0.0
20230327:1011,1566532.0,846.09,32.79,4.74,2.28,0.0
20230327:1111,1759186.0,976.44,36.89,5.62,1.79,0.0
20230327:1211,1795398.0,1011.34,38.36,6.31,1.45,0.0
20230327:1311,1727088.0,978.09,36.95,7.04,1.1,0.0
20230327:1411,1577378.0,881.8,32.9,7.82,1.24,0.0
